Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2017/03/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/03/31,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/11,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/12,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/13,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/14,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/15,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/16,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/17,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/18,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/19,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/20,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/21,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/22,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/23,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/24,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/25,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/26,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/27,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/28,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/29,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/04/30,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/01,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/02,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/03,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/04,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/05,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/06,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/07,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/08,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/09,-,-,-,-,-,HIGJL,19.653889,-105.184444
2017/05/10,-,-,-,-,-,HIGJL,19.653889,-105.184444
